?pos	?property	?value	?pdgmlabel
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicPastMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicPastMonoradical-y"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplAffInfinitive-oott"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplAffInfinitiveMonoradical-b"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplAffInfinitiveMonoradical-g"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplAffInfinitiveMonoradical-m"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplAffInfinitiveMonoradical-y"
"verb"	"mood"	"infinitive"	"wolaytta-VSmplNegInfinitive-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplAffInterrAor-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplAffInterrAorProgr-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplAffInterrFut-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplAffInterrJuss-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplAffInterrPast-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplNegInterrAor-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplNegInterrAorProgr-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplNegInterrJuss-oott"
"verb"	"mood"	"interrogative"	"wolaytta-VSmplNegInterrPast-oott"
"verb"	"mood"	"potential"	"wolaytta-VCompAffPotentialAor-oott"
"verb"	"mood"	"potential"	"wolaytta-VCompAffPotentialPast-oott"
"verb"	"mood"	"potential"	"wolaytta-VCompAffPotentialPastMonoradical-b"
"verb"	"mood"	"potential"	"wolaytta-VCompAffPotentialPastMonoradical-m"
"verb"	"mood"	"potential"	"wolaytta-VCompNegPotentialAor-oott"
"verb"	"mood"	"potential"	"wolaytta-VCompNegPotentialPast-oott"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelImperf-maadd"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelImperfMonoradical-b"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelImperfMonoradical-m"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelPerf-maadd"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelPerfMonoradical-b"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelPerfMonoradical-m"
"verb"	"mood"	"relative"	"wolaytta-VSmplAffRelPerfMonoradical-y"
"verb"	"mood"	"relative"	"wolaytta-VSmplNegRelImperf-maadd"
"verb"	"mood"	"relative"	"wolaytta-VSmplNegRelPerf-maadd"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjAor-oott"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjAorMonoradical-m"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjFut-oott"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjFutMonoradical-b"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjFutMonoradical-m"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjPast-oott"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjPastMonoradical-b"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjPastMonoradical-m"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjPres-oott"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplAffSubjPresMonoradical-m"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplNegSubjAor-oott"
"verb"	"mood"	"subjunctivepdgmLex"	"wolaytta-VSmplNegSubjPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffDesidAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffDesidPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffDesidPastMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffDesidPastMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicAorIngr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPastDubit-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPastIngr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPastIngrMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPastIngrMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPastIngrMonoradical-y"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffIndicPresIngr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffPotentialAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffPotentialPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffPotentialPastMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VCompAffPotentialPastMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegDesidAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegDesidPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegIndicPastIngr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegIndicPresIngr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegPotentialAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VCompNegPotentialPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VDervStem"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffCommandJuss-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffCommandJussMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffCommandJussMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffGerundImperf-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffGerundImperfMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffGerundPerf-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffGerundPerfMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffGerundPerfMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffHypothAorProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffHypothAorProgrMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffHypothPres-maadd"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffHypothPresMonoradical-g"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicAor-utt"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicAorMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicAorProgr-utt"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicFut-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicFutMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicFutMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicFutMonoradical-y"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicFutProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicPast-utt"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffIndicPastMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInfinitive-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInfinitiveMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInfinitiveMonoradical-g"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInfinitiveMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInfinitiveMonoradical-y"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInterrAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInterrAorProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInterrFut-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInterrJuss-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffInterrPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelImperf-maadd"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelImperfMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelImperfMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelPerf-maadd"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelPerfMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelPerfMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffRelPerfMonoradical-y"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjAorMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjFut-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjFutMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjFutMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjPastMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjPastMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjPres-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplAffSubjPresMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegCommandJuss-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegCommandJussMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegGerund-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegGerundMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegGerundMonoradical-m"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegHypothAorProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegHypothPres-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicAor-utt"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicAorMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicAorProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicFutProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicPast-utt"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicPastMonoradical-b"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegIndicPastMonoradical-y"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegInfinitive-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegInterrAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegInterrAorProgr-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegInterrJuss-oott"
